dataset,cell_id,cycle,voltage_v,current_a,temperature_c,soc,capacity_ah,speed_kmh,distance_km,usage_profile,power_w,soc_band,mode_guess,aggressive_discharge_event,fast_charge_flag,high_temp_flag,deep_discharge_flag,high_soc_flag,stress_score,stress_rolling_mean,stress_rolling_std,temp_rolling_mean,temp_rolling_max,battery_age_factor,cycle_stress_index
simulated,SIM003,207,3.518731875977109,-1.567475386590319,27.704417553519782,0.0,1.8964399999999941,88.06912587277468,118.42715623813066,gentle,-5.515525607604897,low_0_20,discharge,0,0,0,1,0,15.0,18.1,12.449489785463793,28.217271946847582,47.909095109335226,0.5175,7.762499999999999
simulated,SIM003,208,3.537597000498906,-0.6689008207686704,26.48823714058996,0.0,1.895959999999994,29.830011440626915,118.92374471592075,gentle,-2.3663015371825047,low_0_20,discharge,0,0,0,1,0,15.0,18.1,12.449489785463793,28.202510525146565,47.909095109335226,0.52,7.800000000000001
simulated,SIM003,209,3.489044745268573,1.7112517500695876,27.012757061483487,1.2467084878006844,1.895479999999994,0.0,118.92374471592075,gentle,5.970633926411944,low_0_20,charge,0,0,0,1,0,15.0,18.1,12.449489785463793,28.235657637293734,47.909095109335226,0.5225,7.8374999999999995
simulated,SIM003,210,3.4882472786167082,1.6290690666673144,29.444541589737014,2.561125223276669,1.894999999999994,0.0,118.92374471592075,gentle,5.68259573848092,low_0_20,charge,0,0,0,1,0,15.0,18.1,12.449489785463793,28.30895316381884,47.909095109335226,0.525,7.875
simulated,SIM003,211,3.5041532687963555,0.4624521971534201,26.69206424649635,2.87349272874153,1.894519999999994,0.0,118.92374471592075,gentle,1.6205033783172138,low_0_20,charge,0,0,0,1,0,15.0,18.1,12.449489785463793,28.282540080807795,47.909095109335226,0.5275,7.9125
simulated,SIM003,212,3.4709407720699117,-0.8434092102809758,28.519255083541147,2.3188010525109464,1.894039999999994,92.42363900037772,119.72929081496706,gentle,-2.9274234155035246,low_0_20,discharge,0,0,0,1,0,15.0,18.1,12.449489785463793,28.360822538574183,47.909095109335226,0.53,7.95
simulated,SIM003,213,3.459558996547344,0.4125837455820303,25.726426146880925,2.729894873366386,1.893559999999994,0.0,119.72929081496706,gentle,1.4273578088575136,low_0_20,charge,0,0,0,1,0,15.0,18.1,12.449489785463793,28.32192796902043,47.909095109335226,0.5325,7.9875
simulated,SIM003,214,3.533208806810516,-0.985994699159005,26.45700696098075,1.7614812350986044,1.8930799999999939,24.750504270779757,120.19272036017844,gentle,-3.4837251545370815,low_0_20,discharge,0,0,0,1,0,15.0,18.1,12.449489785463793,28.310676907254305,47.909095109335226,0.535,8.025
simulated,SIM003,215,3.510817155324746,-1.1771984328693468,27.289761333606865,0.9525836589290663,1.8925999999999938,44.90999526777223,120.79426820762802,gentle,-4.132928453339109,low_0_20,discharge,0,0,0,1,0,15.0,18.1,12.449489785463793,28.338418788738082,47.909095109335226,0.5375,8.0625
simulated,SIM003,216,3.5044746897393906,-1.0152810601581757,27.296455381159515,0.20342443076188443,1.8921199999999938,66.03654646259903,121.47684439707676,gentle,-3.558026778296102,low_0_20,discharge,0,0,0,1,0,15.0,18.1,12.449489785463793,28.325366712629666,47.909095109335226,0.54,8.100000000000001
simulated,SIM003,217,3.4840541463415122,-1.0582976229507328,27.63126016939279,0.0,1.8916399999999938,85.01673773480164,122.74654504188115,gentle,-3.687166221304867,low_0_20,discharge,0,0,0,1,0,15.0,18.1,12.449489785463793,28.3058157085793,47.909095109335226,0.5425,8.1375
simulated,SIM003,218,3.488854582645947,1.3529628033112207,28.18011387439268,1.1389099804920966,1.8911599999999937,0.0,122.74654504188115,gentle,4.720290476481859,low_0_20,charge,0,0,0,1,0,15.0,18.1,12.449489785463793,28.314215473425143,47.909095109335226,0.545,8.175
simulated,SIM003,219,3.4831522708964706,0.43415404369993527,25.20588408674665,1.4756153245100878,1.8906799999999937,0.0,122.74654504188115,gentle,1.512224643232315,low_0_20,charge,0,0,0,1,0,15.0,18.1,12.449489785463793,28.29528528792834,47.909095109335226,0.5475,8.2125
simulated,SIM003,220,3.5216103583081475,1.0637197214015628,25.733733202596667,2.163416211558966,1.8901999999999937,0.0,122.74654504188115,gentle,3.7460063892244,low_0_20,charge,0,0,0,1,0,15.0,18.1,12.449489785463793,28.311238981013688,47.909095109335226,0.55,8.25
simulated,SIM003,221,3.472412063469379,-0.5525125672907976,25.633022202788705,1.6187482450818598,1.8897199999999936,27.746961266709437,123.18461849599855,gentle,-1.9185513038790025,low_0_20,discharge,0,0,0,1,0,15.0,18.1,12.449489785463793,28.30802824196861,47.909095109335226,0.5525,8.2875
simulated,SIM003,222,3.486946440268255,-3.9908886570825235,50.27075035401955,0.0,1.8883399999999937,31.360288142806624,123.58319057659429,gentle,-13.916014996320861,low_0_20,discharge,1,0,1,1,0,70.0,19.2,14.440589054636863,28.740248660971115,50.27075035401955,0.555,38.85
simulated,SIM003,223,3.4922473125964717,-1.2427142953993762,30.03848021864151,0.0,1.8878599999999937,26.570242331350713,123.99172043836448,gentle,-4.339865658433689,low_0_20,discharge,0,0,0,1,0,15.0,19.2,14.440589054636863,28.784982507950108,50.27075035401955,0.5575,8.3625
simulated,SIM003,224,3.4905288935738326,-0.8853884536326189,27.294541587786554,0.0,1.8873799999999936,30.415953018021764,124.5509811524427,gentle,-3.090473979441312,low_0_20,discharge,0,0,0,1,0,15.0,19.2,14.440589054636863,28.798698334124648,50.27075035401955,0.56,8.4
simulated,SIM003,225,3.5168283276426875,-1.2133044267739974,27.52452738766838,0.0,1.8868999999999936,82.81127516094267,125.31617791796609,gentle,-4.266983378133067,low_0_20,discharge,0,0,0,1,0,15.0,19.2,14.440589054636863,28.792358547497557,50.27075035401955,0.5625,8.4375
simulated,SIM003,226,3.4727121725258137,-0.5506754199117917,26.414277639502924,0.0,1.8864199999999935,47.6024778137137,125.91515978670164,gentle,-1.9123372338384428,low_0_20,discharge,0,0,0,1,0,15.0,19.2,14.440589054636863,28.760839256882768,50.27075035401955,0.565,8.475
simulated,SIM003,227,3.477825014671948,-0.598836622606051,25.64832401354777,0.0,1.8859399999999935,109.79857575147423,127.87253039827921,gentle,-2.082648985800989,low_0_20,discharge,0,0,0,1,0,15.0,19.2,14.440589054636863,28.72248715567325,50.27075035401955,0.5675,8.5125
simulated,SIM003,228,3.5001709998673762,-0.5646587494796786,25.454401978214335,0.0,1.8854599999999935,92.06684700391773,129.5704935901756,gentle,-1.9764021797501492,low_0_20,discharge,0,0,0,1,0,15.0,19.2,14.440589054636863,28.69084031266985,50.27075035401955,0.57,8.549999999999999
simulated,SIM003,229,3.5121162160227426,-0.8766420753513116,27.548117389169548,0.0,1.8849799999999934,97.16239174438348,130.52473783825096,gentle,-3.078868848489172,low_0_20,discharge,0,0,0,1,0,15.0,19.2,14.440589054636863,28.7333082755361,50.27075035401955,0.5725,8.5875
simulated,SIM003,230,3.495206140056589,1.1128307266865756,28.129936386449184,0.6839839273360147,1.8844999999999934,0.0,130.52473783825096,gentle,3.8895727887585547,low_0_20,charge,0,0,0,1,0,15.0,19.2,14.440589054636863,28.79771083049842,50.27075035401955,0.575,8.625
simulated,SIM003,231,3.501861714110992,1.567814244596056,26.118430217091777,2.0732313609040114,1.8840199999999934,0.0,130.52473783825096,gentle,5.490268677988775,low_0_20,charge,0,0,0,1,0,15.0,19.2,14.440589054636863,28.732041497444516,50.27075035401955,0.5775,8.6625
simulated,SIM003,232,3.533468049926569,1.3788864738293052,28.461146300284568,2.9393961377098106,1.8835399999999933,0.0,130.52473783825096,gentle,4.872251299751758,low_0_20,charge,0,0,0,1,0,15.0,19.2,14.440589054636863,28.71467493008602,50.27075035401955,0.58,8.7
simulated,SIM003,233,3.4907602404747786,-1.0778986115613531,28.81520973513707,1.9295691475686805,1.8830599999999933,45.973064693464416,131.19867228278736,gentle,-3.762685616501339,low_0_20,discharge,0,0,0,1,0,15.0,19.2,14.440589054636863,28.738136963461784,50.27075035401955,0.5825,8.7375
simulated,SIM003,234,3.512265552274136,0.8710106469507233,28.10129122961182,2.5581318239272934,1.8825799999999933,0.0,131.19867228278736,gentle,3.0592206909490347,low_0_20,charge,0,0,0,1,0,15.0,19.2,14.440589054636863,28.735723964730006,50.27075035401955,0.585,8.774999999999999
simulated,SIM003,235,3.5062757467003998,0.318725624357245,23.729807694805018,2.7715425464553376,1.8820999999999932,0.0,131.19867228278736,gentle,1.1175399265357504,low_0_20,charge,0,0,0,1,0,15.0,19.2,14.440589054636863,28.640389464859908,50.27075035401955,0.5875,8.8125
simulated,SIM003,236,3.5154715695477927,0.8738722598427873,26.681867866445582,3.3829115012569404,1.8816199999999932,0.0,131.19867228278736,gentle,3.0720730848938,low_0_20,charge,0,0,0,1,0,15.0,19.2,14.440589054636863,28.64486512356176,50.27075035401955,0.59,8.85
simulated,SIM003,237,3.504518871430032,-1.5791649648782091,28.450950252233515,1.9607674254133307,1.8811399999999932,76.53919337337537,132.64461206636466,gentle,-5.534213420516828,low_0_20,discharge,0,0,0,1,0,15.0,18.3,13.194386561515238,28.33918630655718,50.27075035401955,0.5925,8.887500000000001
simulated,SIM003,238,3.523480884060609,0.5224759225684391,24.841703151719276,2.4407342159350627,1.8806599999999931,0.0,132.64461206636466,gentle,1.840933925551826,low_0_20,charge,0,0,0,1,0,15.0,18.3,13.194386561515238,28.270939979490063,50.27075035401955,0.595,8.924999999999999
simulated,SIM003,239,3.5300096009971984,0.9426261924553363,26.87999459759006,3.135723685738012,1.880179999999993,0.0,132.64461206636466,gentle,3.32747950951877,low_0_20,charge,0,0,0,1,0,15.0,18.3,13.194386561515238,28.280250975090844,50.27075035401955,0.5975,8.9625
simulated,SIM003,240,3.5399504439846057,-1.3838564650832523,27.76982055060632,2.2686773402335865,1.879699999999993,40.034587202954334,132.97111857273183,gentle,-4.898783307982426,low_0_20,discharge,0,0,0,1,0,15.0,18.3,13.194386561515238,28.276535965078974,50.27075035401955,0.6,9.0
simulated,SIM003,241,3.4779122782642933,-0.5583277665326308,26.784625724716285,1.917019217615051,1.879219999999993,102.5575162768746,134.90262335724145,gentle,-1.9418149945197165,low_0_20,discharge,0,0,0,1,0,15.0,18.3,13.194386561515238,28.261172721431986,50.27075035401955,0.6025,9.037500000000001
simulated,SIM003,242,3.4897977758323044,-0.6343669860231717,25.95767048993447,1.4062042934531378,1.878739999999993,94.03186171672998,136.62558069688444,gentle,-2.213812496885107,low_0_20,discharge,0,0,0,1,0,15.0,17.2,10.887176504718656,27.874182885321478,50.27075035401955,0.605,9.075
simulated,SIM003,243,3.5264000190215965,-0.428128517136583,26.089471244739876,1.1277409988713245,1.878259999999993,88.42479213806007,137.3591500114411,gentle,-1.5097524109741343,low_0_20,discharge,0,0,0,1,0,15.0,17.2,10.887176504718656,27.87821145779747,50.27075035401955,0.6075,9.1125
simulated,SIM003,244,3.544707954537037,3.192313998774208,44.79128758251902,3.57637455000253,1.876879999999993,0.0,137.3591500114411,gentle,11.315820824834873,low_0_20,charge,0,1,1,1,0,60.0,18.1,12.449489785463793,28.280603226750614,50.27075035401955,0.61,36.6
simulated,SIM003,245,3.5100248290615026,-0.5549337411890427,25.62889972148067,3.2330852548464293,1.876399999999993,32.89194960024515,137.96541505917384,gentle,-1.9478312100575297,low_0_20,discharge,0,0,0,1,0,15.0,18.1,12.449489785463793,28.263340007861313,50.27075035401955,0.6125,9.1875
simulated,SIM003,246,3.4790441352526935,-1.7154525579676065,26.70910412618458,1.747966798490695,1.875919999999993,67.82502984380946,139.0424474483329,gentle,-5.968135161101433,low_0_20,discharge,0,0,0,1,0,15.0,18.1,12.449489785463793,28.224271913524507,50.27075035401955,0.615,9.225
simulated,SIM003,247,3.49238098943255,-0.602872866209812,27.07415527042483,1.2542207227728845,1.875439999999993,89.3710315211954,140.7653297444051,gentle,-2.1054617369958604,low_0_20,discharge,0,0,0,1,0,15.0,18.1,12.449489785463793,28.265769185203222,50.27075035401955,0.6175,9.262500000000001
simulated,SIM003,248,3.5076632922728423,-1.283131933781665,27.05857250286154,0.09217738174702483,1.8749599999999929,109.99525317090803,141.69839620570116,gentle,-4.500794783269013,low_0_20,discharge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.848758733073748,50.27075035401955,0.62,9.3
simulated,SIM003,249,3.5172078717794113,-0.9730849036016327,27.730398919086937,0.0,1.8744799999999928,53.88492282771972,142.33617598523963,gentle,-3.422541882857372,low_0_20,discharge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.82014140330612,50.27075035401955,0.6225,9.3375
simulated,SIM003,250,3.513506373159862,-0.5824121209489328,26.852437658444234,0.0,1.8739999999999928,80.72294941401282,143.337572512213,gentle,-2.0463086987596277,low_0_20,discharge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.806446486103823,50.27075035401955,0.625,9.375
simulated,SIM003,251,3.506341409049377,-0.9216152127762247,27.12100724790985,0.0,1.8735199999999927,52.62426909712687,144.00929918435068,gentle,-3.231497583767129,low_0_20,discharge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.82052997663772,50.27075035401955,0.6275,9.4125
simulated,SIM003,252,3.4744765542322282,-0.7034753470871056,24.27882894825123,0.0,1.8730399999999927,82.14618196286341,144.9634669227739,gentle,-2.4442085999345275,low_0_20,discharge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.730120112129498,50.27075035401955,0.63,9.45
simulated,SIM003,253,3.4963534597486405,-1.230494687206205,28.860698735053237,0.0,1.8725599999999927,105.12726931077928,145.93284198254642,gentle,-4.302244356815736,low_0_20,discharge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.787971040706616,50.27075035401955,0.6325,9.487499999999999
simulated,SIM003,254,3.485967226229323,1.682708641114196,28.938952025137997,1.1669279278884057,1.8720799999999926,0.0,145.93284198254642,gentle,5.865867174216967,low_0_20,charge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.796509716881616,50.27075035401955,0.635,9.525
simulated,SIM003,255,3.4652458603667418,0.942556011089541,25.953383748587523,2.0862911941859625,1.8715999999999926,0.0,145.93284198254642,gentle,3.2661883155918208,low_0_20,charge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.813365991594637,50.27075035401955,0.6375,9.5625
simulated,SIM003,256,3.4990805474290996,-0.5577289495405329,27.976435616634046,1.6129546089060063,1.8711199999999926,109.0588378893388,147.97906614381463,gentle,-1.9515385180753444,low_0_20,discharge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.81988888292809,50.27075035401955,0.64,9.6
simulated,SIM003,257,3.472823689011363,-0.5867309896113697,24.72397698550497,1.2247830291242485,1.8706399999999925,21.09463685426169,148.19388072706798,gentle,-2.037613279799445,low_0_20,discharge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.76028007156779,50.27075035401955,0.6425,9.6375
simulated,SIM003,258,3.4938321998680246,1.474886554966804,29.746680563500888,2.3587728877260314,1.8701599999999925,0.0,148.19388072706798,gentle,5.153006136895441,low_0_20,charge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.825448940026014,50.27075035401955,0.645,9.675
simulated,SIM003,259,3.5170490515089057,1.1784493260030011,26.343877337347013,3.4197689033983094,1.8696799999999925,0.0,148.19388072706798,gentle,4.144664084270164,low_0_20,charge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.812071345543277,50.27075035401955,0.6475,9.712499999999999
simulated,SIM003,260,3.540505956369839,0.40783249995129045,27.780387563554985,3.7258427476016185,1.8691999999999924,0.0,148.19388072706798,gentle,1.4439333952787459,low_0_20,charge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.77878826501964,50.27075035401955,0.65,9.75
simulated,SIM003,261,3.5167923679979824,-1.2757844071129905,28.309486812631256,2.758093222126446,1.8687199999999924,104.14354023360718,149.93474249934684,gentle,-4.486668866145796,low_0_20,discharge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.81113671634234,50.27075035401955,0.6525,9.7875
simulated,SIM003,262,3.5061969268400777,-1.4716871479624518,28.77114683425977,1.3364142277496984,1.8682399999999924,105.41509322223312,151.57523600657115,gentle,-5.160024955455987,low_0_20,discharge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.816174551356713,50.27075035401955,0.655,9.825000000000001
simulated,SIM003,263,3.4916716241291854,0.7427889816877475,26.32753191610362,1.8704795649277468,1.8677599999999923,0.0,151.57523600657115,gentle,2.5935752100749214,low_0_20,charge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.828196666741164,50.27075035401955,0.6575,9.862499999999999
simulated,SIM003,264,3.4988526676070557,-3.8007176416470996,49.91895746227524,0.0,1.8663799999999924,43.41269992647375,152.3669639713957,gentle,-13.298151059298151,low_0_20,discharge,1,0,1,1,0,70.0,18.1,12.449489785463793,28.297435676767055,50.27075035401955,0.66,46.2
simulated,SIM003,265,3.4937160423541522,1.1167982962229088,27.489067925065555,0.8549539943737462,1.8658999999999923,0.0,152.3669639713957,gentle,3.9017761235877613,low_0_20,charge,0,0,0,1,0,15.0,18.1,12.449489785463793,28.301421808596228,50.27075035401955,0.6625,9.9375
simulated,SIM003,266,3.48985896426354,-0.5444914181792349,26.195489260083097,0.3829860752527925,1.8654199999999923,74.5156165219184,153.6874445126432,gentle,-1.9001982566973705,low_0_20,discharge,0,0,0,1,0,15.0,18.1,12.449489785463793,28.2794024861747,50.27075035401955,0.665,9.975000000000001
simulated,SIM003,267,3.5177690886194086,-1.0921268571095184,27.416842859247396,0.0,1.8649399999999923,40.500515672438226,154.2066734480423,gentle,-3.8418500987909296,low_0_20,discharge,0,0,0,1,0,15.0,18.1,12.449489785463793,28.27511413997179,50.27075035401955,0.6675,10.0125
simulated,SIM003,268,3.4772336701027404,0.41872422830284356,25.408860067273398,0.392433156860623,1.8644599999999922,0.0,154.2066734480423,gentle,1.4560019851424344,low_0_20,charge,0,0,0,1,0,15.0,18.1,12.449489785463793,28.219689063829406,50.27075035401955,0.67,10.05
simulated,SIM003,269,3.5354229435106066,1.3995834775382974,27.116949303856394,1.3528626558768557,1.8639799999999922,0.0,154.2066734480423,gentle,4.948119537847258,low_0_20,charge,0,0,0,1,0,15.0,18.1,12.449489785463793,28.2579103681716,50.27075035401955,0.6725,10.0875
simulated,SIM003,270,3.5169559836868816,-1.1528987342341177,26.649301532570316,0.21560878105882963,1.8634999999999922,62.54646609593794,155.3526271641268,gentle,-4.054694101949712,low_0_20,discharge,0,0,0,1,0,15.0,18.1,12.449489785463793,28.276221734771074,50.27075035401955,0.675,10.125
simulated,SIM003,271,3.535979955536895,-0.5703411534357778,25.899160299322773,0.0,1.8630199999999921,99.25242269368557,156.40323135972758,gentle,-2.016714886366703,low_0_20,discharge,0,0,0,1,0,15.0,18.1,12.449489785463793,28.281544496701756,50.27075035401955,0.6775,10.1625
simulated,SIM003,272,3.487415695047117,-1.6785952034357638,26.05807767991712,0.0,1.862539999999992,55.17337006613336,156.99783579510802,gentle,-5.853959258092692,low_0_20,discharge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.79729104321971,49.91895746227524,0.68,10.200000000000001
simulated,SIM003,273,3.501715328878957,-1.1653812271494794,26.682129330204617,0.0,1.862059999999992,83.38295434968069,158.1718835027872,gentle,-4.080833307097102,low_0_20,discharge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.730164025450968,49.91895746227524,0.6825,10.2375
simulated,SIM003,274,3.496343796130585,1.353348433742475,27.902176800567908,1.0877208780985486,1.861579999999992,0.0,158.1718835027872,gentle,4.7317714003185465,low_0_20,charge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.742316729706594,49.91895746227524,0.685,10.275
simulated,SIM003,275,3.4969472709693545,0.9011701205185225,26.26950200097646,1.827204608555515,1.861099999999992,0.0,158.1718835027872,gentle,3.151344393626372,low_0_20,charge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.71721622197276,49.91895746227524,0.6875,10.3125
simulated,SIM003,276,3.489097047878535,-0.3170113157159685,25.650952360354506,1.553824200593318,1.860619999999992,34.689589104307196,158.52446478702663,gentle,-1.106083245808676,low_0_20,discharge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.70194971638979,49.91895746227524,0.69,10.35
simulated,SIM003,277,3.52026143854416,-0.7359841501228332,25.467562381542095,0.9526583852315271,1.860139999999992,96.89199999867607,160.0718464741444,gentle,-2.590856623057106,low_0_20,discharge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.698334483749676,49.91895746227524,0.6925,10.3875
simulated,SIM003,278,3.5004888128333502,-1.4369005606101661,28.250318660074676,0.0,1.8596599999999919,37.965486948269515,160.41271697398557,gentle,-5.029854337569856,low_0_20,discharge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.75425281738688,49.91895746227524,0.695,10.424999999999999
simulated,SIM003,279,3.4954380208531353,-1.7049390519976346,28.68943030800757,0.0,1.8591799999999918,27.42447556537242,160.73147769382405,gentle,-5.959508785589833,low_0_20,discharge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.77707907576364,49.91895746227524,0.6975,10.4625
simulated,SIM003,280,3.5371243313479055,-1.7101998514409422,29.48090249379463,0.0,1.8586999999999918,37.59392357844427,161.22198980366008,gentle,-6.04918950599933,low_0_20,discharge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.80409839791055,49.91895746227524,0.7,10.5
simulated,SIM003,281,3.492789398051415,-1.2435923660458252,25.034655601032114,0.0,1.8582199999999918,74.66690857999522,162.1794074360453,gentle,-4.343606231622533,low_0_20,discharge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.782422905589357,49.91895746227524,0.7025,10.5375
simulated,SIM003,282,3.467585070251009,0.5678162980282331,26.398619024617968,0.4777570954577872,1.8577399999999917,0.0,162.1794074360453,gentle,1.9689513176878986,low_0_20,charge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.741172360076025,49.91895746227524,0.705,10.575
simulated,SIM003,283,3.5026700644441346,-1.056404479640946,29.017163382983387,0.0,1.8572599999999917,77.62606060627593,163.61200442125426,gentle,-3.700236346783025,low_0_20,discharge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.745211433032956,49.91895746227524,0.7075,10.6125
simulated,SIM003,284,3.486595578134521,-0.9335282439333688,28.47204643961976,0.0,1.8567799999999917,55.339745175347076,164.54469706347916,gentle,-3.254835447361768,low_0_20,discharge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.752626537233112,49.91895746227524,0.71,10.649999999999999
simulated,SIM003,285,3.500254867304081,-1.246514828913603,29.148187110966575,0.0,1.8562999999999916,48.24205034739819,165.42155661826186,gentle,-4.363119597071552,low_0_20,discharge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.860994125556346,49.91895746227524,0.7125,10.6875
simulated,SIM003,286,3.522934565197378,1.4914935596147223,28.200096744978083,1.227257601546113,1.8558199999999916,0.0,165.42155661826186,gentle,5.254434214935982,low_0_20,charge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.891358703126993,49.91895746227524,0.715,10.725
simulated,SIM003,287,3.4922333527418647,-1.4530663914980073,27.75118246826145,0.015972403724659134,1.8553399999999916,104.572895776299,166.99076264717465,gentle,-5.074446916137609,low_0_20,discharge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.877363347447552,49.91895746227524,0.7175,10.762500000000001
simulated,SIM003,288,3.523696095706551,1.3930661177200168,25.77364040406038,1.3826854766877845,1.8548599999999915,0.0,166.99076264717465,gentle,4.9087416400711055,low_0_20,charge,0,0,0,1,0,15.0,17.0,9.948848769417229,27.896002092494378,49.91895746227524,0.72,10.799999999999999
simulated,SIM003,289,3.5031029625645287,-3.146175610669693,42.94295053542785,0.0,1.8534799999999916,66.47676895412442,167.780860801485,gentle,-11.021377102485266,low_0_20,discharge,1,0,1,1,0,70.0,18.1,12.449489785463793,28.21726121125113,49.91895746227524,0.7225,50.575
simulated,SIM003,290,3.5153891403413677,0.9407054651060729,24.697852480392303,0.614656356044519,1.8529999999999915,0.0,167.780860801485,gentle,3.3069457762936643,low_0_20,charge,0,0,0,1,0,15.0,18.1,12.449489785463793,28.15582184984685,49.91895746227524,0.725,10.875
simulated,SIM003,291,3.5110039576926715,-0.5999819425763121,25.543192845078533,0.07941878180790596,1.8525199999999915,105.34483903414919,168.90393617304215,gentle,-2.106538974929569,low_0_20,discharge,0,0,0,1,0,15.0,18.1,12.449489785463793,28.130993192254095,49.91895746227524,0.7275,10.912500000000001
simulated,SIM003,292,3.4981121982356256,0.9671459061489416,27.97358123901487,0.6859459535967238,1.8520399999999915,0.0,168.90393617304215,gentle,3.38318489177326,low_0_20,charge,0,0,0,1,0,15.0,18.1,12.449489785463793,28.1713114072357,49.91895746227524,0.73,10.95
simulated,SIM003,293,3.5369055582800675,-0.5115597670242675,26.213654382486073,0.2548102438039213,1.8515599999999914,47.702736188496104,169.38961582532482,gentle,-1.8093385833805882,low_0_20,discharge,0,0,0,1,0,15.0,18.1,12.449489785463793,28.173795069990625,49.91895746227524,0.7325,10.9875
simulated,SIM003,294,3.491313934731594,-0.7739427304192974,25.017241597053214,0.0,1.8510799999999914,32.854035295677846,169.6994906217952,gentle,-2.7020770393971105,low_0_20,discharge,0,0,0,1,0,15.0,17.2,10.887176504718658,27.778314150281307,49.91895746227524,0.735,11.025
simulated,SIM003,295,3.4995460094012554,-0.7517703132738637,26.415105019447267,0.0,1.8505999999999914,104.04079037054767,170.8955605543109,gentle,-2.630854799803881,low_0_20,discharge,0,0,0,1,0,15.0,17.2,10.887176504718658,27.794038256240643,49.91895746227524,0.7375,11.0625
simulated,SIM003,296,3.4655443375709134,-1.1040931618533976,25.947485586525417,0.0,1.8501199999999913,82.78834431022001,172.22354288396136,gentle,-3.826283805211808,low_0_20,discharge,0,0,0,1,0,15.0,17.2,10.887176504718658,27.778805885447458,49.91895746227524,0.74,11.1
simulated,SIM003,297,3.504223444752761,0.680746860607434,26.61651046026671,0.5890318816412803,1.8496399999999913,0.0,172.22354288396136,gentle,2.38548910888241,low_0_20,charge,0,0,0,1,0,15.0,17.2,10.887176504718658,27.769652989244296,49.91895746227524,0.7425,11.137500000000001
simulated,SIM003,298,3.501665358601122,1.0825901764548342,28.252164004949897,1.5560470276480733,1.8491599999999913,0.0,172.22354288396136,gentle,3.7908685184537694,low_0_20,charge,0,0,0,1,0,15.0,17.2,10.887176504718658,27.793524819286063,49.91895746227524,0.745,11.175
simulated,SIM003,299,3.5222900619773987,1.7596939679952812,29.668997739299886,2.679724200428651,1.8486799999999912,0.0,172.22354288396136,gentle,6.198152575591354,low_0_20,charge,0,0,0,1,0,15.0,17.2,10.887176504718658,27.832296795690322,49.91895746227524,0.7475,11.2125
simulated,SIM003,300,3.520072689789783,-1.7024772352956155,30.614060978215917,1.5905628150816127,1.8481999999999912,41.9339924457799,172.99192479097053,gentle,-5.99284362095291,low_0_20,discharge,0,0,0,1,0,15.0,17.2,10.887176504718658,27.907529262085756,49.91895746227524,0.75,11.25
simulated,SIM003,301,3.4941401385259003,1.3726397867782398,26.02168542468865,2.898821923709872,1.8477199999999911,0.0,172.99192479097053,gentle,4.796195774719481,low_0_20,charge,0,0,0,1,0,15.0,17.2,10.887176504718658,27.885542825621332,49.91895746227524,0.7525,11.2875
simulated,SIM003,302,3.528954739106643,1.5763212146338554,26.871685156360673,4.06096192044952,1.8472399999999911,0.0,172.99192479097053,gentle,5.562766220736484,low_0_20,charge,0,0,0,1,0,15.0,17.2,10.887176504718658,27.937399949783522,49.91895746227524,0.755,11.325
simulated,SIM003,303,3.500915345735318,-0.5221621209386875,25.845743198335025,3.553713871269268,1.846759999999991,91.81381821820575,173.9840494208312,gentle,-1.8280453821559521,low_0_20,discharge,0,0,0,1,0,15.0,17.2,10.887176504718658,27.877100839049152,49.91895746227524,0.7575,11.362499999999999
