cell_id,cycle,capacity_ah,mean_voltage_v,min_voltage_v,mean_current_a,min_current_a,resistance_ohm,cycle_duration_s,n_samples,arbin_cycle_index,dataset,cohort
CS2_38,26,1.0961049554408155,3.656390006424951,2.6996617317199707,-1.099446934754731,-1.0997159481048584,0.0960771068930625,3589.0580569885788,122,26.0,calce,CS2_Type2
CS2_38,27,1.095389326831339,3.655732975631464,2.69998550415039,-1.099454324753558,-1.0997159481048584,0.0988857001066207,3586.6830102011445,122,27.0,calce,CS2_Type2
CS2_38,28,1.080950062895034,3.6462438702583313,2.6994998455047607,-1.099475508928299,-1.0997159481048584,0.0992439836263656,3539.341452858644,120,28.0,calce,CS2_Type2
CS2_38,29,1.075440910854537,3.645843087124224,2.69998550415039,-1.0994840930489933,-1.0997159481048584,0.0999669060111045,3521.276984916301,119,29.0,calce,CS2_Type2
CS2_38,30,1.0723260934049783,3.642151275602709,2.6998236179351807,-1.0995007553020446,-1.0997159481048584,0.1008709371089935,3511.026285895263,119,30.0,calce,CS2_Type2
CS2_38,31,1.0697750920416635,3.639020088340054,2.6994998455047607,-1.0994689424498745,-1.0997159481048584,0.1000574603676796,3502.7763245330425,119,31.0,calce,CS2_Type2
CS2_38,32,1.0673450995168292,3.635725620414029,2.6998236179351807,-1.099478029403366,-1.0997159481048584,0.1030313819646835,3494.791786557588,119,32.0,calce,CS2_Type2
CS2_38,33,1.0797341795491306,3.6519574403762816,2.69998550415039,-1.0994920323292414,-1.0997159481048584,0.0984305068850517,3535.2994173925254,120,33.0,calce,CS2_Type2
CS2_38,34,1.0818209633718263,3.65623113711675,2.6998236179351807,-1.0994770089785255,-1.0997159481048584,0.0990645214915275,3542.192303004442,120,34.0,calce,CS2_Type2
CS2_38,35,1.0679234430642937,3.639063626778226,2.699337720870972,-1.0994901556928618,-1.0997159481048584,0.1007796451449394,3496.651974398177,119,35.0,calce,CS2_Type2
CS2_38,36,1.061878892854771,3.636659517126568,2.6998236179351807,-1.0994851841764934,-1.0997159481048584,0.100688524544239,3476.869321449951,118,36.0,calce,CS2_Type2
CS2_38,37,1.0618260009576836,3.6392518423371394,2.69998550415039,-1.0994729611833216,-1.0997159481048584,0.1031245365738868,3476.7291167416843,118,37.0,calce,CS2_Type2
CS2_38,38,1.0601184337444318,3.6372015940940985,2.69998550415039,-1.0994821271653905,-1.0997159481048584,0.1021278575062751,3471.1194583368488,118,38.0,calce,CS2_Type2
CS2_38,39,1.0595397644950917,3.636743240437265,2.6996617317199707,-1.0994607381901498,-1.0997159481048584,0.1030313819646835,3469.291580232209,118,39.0,calce,CS2_Type2
CS2_38,40,1.071197868449707,3.6511937149432527,2.6996617317199707,-1.0994522791950645,-1.0997159481048584,0.101408839225769,3507.4864571478684,119,40.0,calce,CS2_Type2
CS2_38,41,1.0731869686979951,3.654975356174116,2.6998236179351807,-1.0994704611161177,-1.0997159481048584,0.0999669060111045,3513.9408296301262,119,41.0,calce,CS2_Type2
CS2_38,42,1.0593701540311664,3.6375625072899513,2.6998236179351807,-1.09947143267777,-1.0997159481048584,0.101408839225769,3468.6981627933565,118,42.0,calce,CS2_Type2
CS2_38,43,1.0560776012715307,3.640938029330001,2.69998550415039,-1.099477050650833,-1.0997159481048584,0.1022201105952262,3457.900293826591,117,43.0,calce,CS2_Type2
CS2_38,44,1.055799607799794,3.6365215370797705,2.6994998455047607,-1.0994493095283835,-1.0997159481048584,0.1071845591068267,3457.0727222485,117,44.0,calce,CS2_Type2
CS2_38,45,1.0558113121905304,3.633309146277925,2.6998236179351807,-1.0994539383130195,-1.0997159481048584,0.1072815582156181,3457.104244752089,117,45.0,calce,CS2_Type2
CS2_38,46,1.0523100408557358,3.6350212178678594,2.6994998455047607,-1.0994446909325757,-1.0997159481048584,0.1047485470771789,3445.666236952413,117,46.0,calce,CS2_Type2
CS2_38,47,1.063962106092423,3.646335771528341,2.6994998455047607,-1.0994546322499292,-1.0997159481048584,0.106372557580471,3483.782077790704,118,47.0,calce,CS2_Type2
CS2_38,48,1.0663775513810638,3.6401345749863054,2.6996617317199707,-1.0994553105169986,-1.0998963117599487,0.1072815582156181,3491.6904056621715,119,48.0,calce,CS2_Type2
CS2_38,49,1.0555000128431935,3.632585293207413,2.6998236179351807,-1.0994755080622485,-1.0997159481048584,0.1150964722037315,3456.0116168174427,117,49.0,calce,CS2_Type2
CS2_38,50,1.0518737180414963,3.6241785562955418,2.6996617317199707,-1.099477045556419,-1.0997159481048584,0.1170344278216362,3444.13579978724,117,50.0,calce,CS2_Type2
CS2_38,51,1.0504207868057516,3.6129317650428185,2.6994998455047607,-1.0994585558899448,-1.0998963117599487,0.1225018799304962,3439.432860024041,117,51.0,calce,CS2_Type2
CS2_38,52,1.0502262076728974,3.614123444271903,2.6998236179351807,-1.0994708843720264,-1.0997159481048584,0.1260886639356613,3438.761158958543,117,52.0,calce,CS2_Type2
CS2_38,53,1.0498314878793689,3.605877256800986,2.6996617317199707,-1.0996018760224693,-1.0998963117599487,0.1316637247800827,3437.0565065401606,117,53.0,calce,CS2_Type2
CS2_38,54,1.0938828979711153,3.628588406507634,2.6998236179351807,-1.0995177217751495,-1.0997159481048584,0.1153046041727066,3581.5554468806367,121,54.0,calce,CS2_Type2
CS2_38,55,1.0949853868378017,3.617443066983184,2.6998236179351807,-1.0995058018313952,-1.0997159481048584,0.135036900639534,3585.196707682917,121,55.0,calce,CS2_Type2
CS2_38,56,1.0976269872432944,3.6169378562051744,2.6994998455047607,-1.0994927462984303,-1.0997159481048584,0.1381656378507614,3593.890599506441,122,56.0,calce,CS2_Type2
CS2_38,57,1.098612435523247,3.6136872240754414,2.6998236179351807,-1.0994750114737963,-1.0997159481048584,0.1469727754592895,3597.1739377958,122,57.0,calce,CS2_Type2
CS2_38,58,1.089041401155835,3.5952902372218363,2.6996617317199707,-1.0995072934253156,-1.0997159481048584,0.1519822031259536,3565.728099195286,121,58.0,calce,CS2_Type2
CS2_38,59,1.084273616014703,3.6112863699595135,2.6996617317199707,-1.0994740058978398,-1.0997159481048584,0.1460287272930145,3550.2305888761766,120,59.0,calce,CS2_Type2
CS2_38,60,1.0837747563827649,3.6022679964701334,2.699337720870972,-1.0994830181201298,-1.0997159481048584,0.1560458987951278,3548.571660350892,120,60.0,calce,CS2_Type2
CS2_38,61,1.0794289336468714,3.591307773192724,2.6996617317199707,-1.0994785100221631,-1.0997159481048584,0.1541414409875869,3534.352516002953,120,61.0,calce,CS2_Type2
CS2_38,62,1.0797683435936667,3.5851272920767467,2.6994998455047607,-1.0994725008805593,-1.0997159481048584,0.1651354730129242,3535.478636100772,120,62.0,calce,CS2_Type2
CS2_38,63,1.0789352056529755,3.582695585489273,2.699337720870972,-1.099475504954656,-1.0997159481048584,0.1713328957557678,3532.7454846263863,120,63.0,calce,CS2_Type2
CS2_38,64,1.073422334867001,3.58497497815044,2.69998550415039,-1.0994810607253005,-1.0998963117599487,0.1654992252588272,3514.681702783797,119,64.0,calce,CS2_Type2
CS2_38,65,1.0679645282422887,3.578005138090101,2.6998236179351807,-1.099466855243101,-1.0997159481048584,0.1680848747491836,3496.8506047811825,118,65.0,calce,CS2_Type2
CS2_38,66,1.0663609597467285,3.576623199349743,2.69998550415039,-1.0994912901167142,-1.0997159481048584,0.1736119240522384,3491.5227447546786,118,66.0,calce,CS2_Type2
CS2_38,67,1.0629439188310277,3.6025092985670444,2.6994998455047607,-1.0994103146811662,-1.0997159481048584,0.1711781173944473,3480.585804459173,118,67.0,calce,CS2_Type2
CS2_38,68,1.0547208883841095,3.593852623915061,2.6996617317199707,-1.0994107947390304,-1.0997159481048584,0.1323566883802414,3453.663751659915,117,68.0,calce,CS2_Type2
CS2_38,69,0.8970775357650734,3.530220901966095,2.69998550415039,-1.0993859720230104,-1.0997159481048584,0.1657987684011459,2937.5326524913544,100,69.0,calce,CS2_Type2
CS2_38,70,1.062085003543687,3.581426323470423,2.6994998455047607,-1.0993812922704018,-1.099535584449768,0.1625478118658065,3477.869216816965,118,70.0,calce,CS2_Type2
CS2_38,71,1.0593587934648911,3.570163686396712,2.6996617317199707,-1.0993858777870569,-1.0997159481048584,0.1762049198150634,3468.931993446313,118,71.0,calce,CS2_Type2
CS2_38,72,1.0524684999792235,3.5668733303363505,2.69998550415039,-1.0993984662569487,-1.0997159481048584,0.174580916762352,3446.319773045485,117,72.0,calce,CS2_Type2
CS2_38,73,1.0524457940738845,3.5670906295124283,2.69998550415039,-1.0993815151035276,-1.0997159481048584,0.1789645552635193,3446.304655202315,117,73.0,calce,CS2_Type2
CS2_38,74,1.0519253016161658,3.5689272473001075,2.6996617317199707,-1.0993784329830072,-1.0997159481048584,0.1739261597394943,3444.617363572237,117,74.0,calce,CS2_Type2
CS2_38,75,1.0483334433725324,3.572044518487207,2.69998550415039,-1.099394174485371,-1.0997159481048584,0.1731134206056594,3432.804745037341,116,75.0,calce,CS2_Type2
CS2_38,76,1.0544223636944023,3.582387145767864,2.6998236179351807,-1.0993768914133055,-1.0997159481048584,0.163212850689888,3452.7910118438303,117,76.0,calce,CS2_Type2
CS2_38,77,1.0544247122866135,3.58270548347734,2.6998236179351807,-1.0993953831175454,-1.099535584449768,0.16534985601902,3452.747385663912,117,77.0,calce,CS2_Type2
CS2_38,78,1.0532174445426268,3.5830847177750025,2.69998550415039,-1.099389221933153,-1.099535584449768,0.160109594464302,3448.8071685956093,117,78.0,calce,CS2_Type2
CS2_38,79,1.0524004785179282,3.581335275601118,2.6998236179351807,-1.099392299978142,-1.0997159481048584,0.1646879464387893,3446.1197247134987,117,79.0,calce,CS2_Type2
CS2_38,80,1.0514721298838905,3.581375407357501,2.6998236179351807,-1.0994107927012646,-1.0997159481048584,0.1633605509996414,3443.0261689758627,117,80.0,calce,CS2_Type2
CS2_38,81,1.0516665173715294,3.582192009330815,2.6996617317199707,-1.0993938395100782,-1.0997159481048584,0.1622541397809982,3443.7139134166064,117,81.0,calce,CS2_Type2
CS2_38,82,1.050717098389821,3.5804037925524588,2.6994998455047607,-1.099400009864416,-1.0997159481048584,0.1656488627195358,3440.5890524215065,117,82.0,calce,CS2_Type2
CS2_38,83,1.049152541373,3.586413367041226,2.69998550415039,-1.0993817448616028,-1.099535584449768,0.1607768386602401,3435.526210747193,116,83.0,calce,CS2_Type2
CS2_38,84,1.048269910186029,3.584971310763524,2.69998550415039,-1.0994003928940872,-1.0997159481048584,0.1635085344314575,3432.5729809147306,116,84.0,calce,CS2_Type2
CS2_38,85,1.0475050189000463,3.5818177893243988,2.6996617317199707,-1.0993770792566495,-1.0997159481048584,0.1682369858026504,3430.135635053972,116,85.0,calce,CS2_Type2
CS2_38,86,1.046509360405041,3.581947610296052,2.6998236179351807,-1.0993926155156102,-1.0997159481048584,0.1700596064329147,3426.83871476911,116,86.0,calce,CS2_Type2
CS2_38,87,1.0456646988959328,3.5803198999372023,2.6998236179351807,-1.099391068877845,-1.099535584449768,0.1682369858026504,3424.0732434736565,116,87.0,calce,CS2_Type2
CS2_38,88,0.8883323306059906,3.5411686150714603,2.69998550415039,-1.0994044915594237,-1.0997159481048584,0.1584841161966323,2908.846545039909,99,88.0,calce,CS2_Type2
CS2_38,89,1.0452686389622663,3.5817047316452557,2.699337720870972,-1.0993910678501786,-1.0997159481048584,0.1687443107366562,3422.7768616562244,116,89.0,calce,CS2_Type2
CS2_38,90,1.043673650716741,3.578767581232663,2.6994998455047607,-1.0993957293444667,-1.0997159481048584,0.1692028492689132,3417.541962035699,116,90.0,calce,CS2_Type2
CS2_38,91,1.0426526627120212,3.5755805434851813,2.6996617317199707,-1.0994081599959011,-1.0997159481048584,0.1748971790075302,3414.1514963768423,116,91.0,calce,CS2_Type2
CS2_38,92,1.042035595427494,3.5770393486680656,2.69998550415039,-1.099386407383557,-1.0997159481048584,0.1718341708183288,3412.198232136667,116,92.0,calce,CS2_Type2
CS2_38,93,1.0287994983319555,3.5646119661498488,2.6994998455047607,-1.099407506616492,-1.0998963117599487,0.1770169287919998,3368.7893469231203,114,93.0,calce,CS2_Type2
CS2_38,94,1.0274865320815898,3.562873304935924,2.69998550415039,-1.099407506616492,-1.0997159481048584,0.1796153336763382,3364.4924672569614,114,94.0,calce,CS2_Type2
CS2_38,95,1.0262567630155357,3.562336382113005,2.69998550415039,-1.0994138309830113,-1.0997159481048584,0.1794529408216476,3360.44560945197,114,95.0,calce,CS2_Type2
CS2_38,96,1.0414524192393388,3.592423067010682,2.6998236179351807,-1.0994128235455216,-1.0997159481048584,0.1719893962144851,3410.208699501585,116,97.0,calce,CS2_Type2
CS2_38,97,1.0382841018497968,3.6016182816546896,2.6996617317199707,-1.099433703007905,-1.0997159481048584,0.133980706334114,3399.771504978184,115,98.0,calce,CS2_Type2
CS2_38,98,1.0391263206411974,3.588597368157428,2.6998236179351807,-1.0994274357090823,-1.0997159481048584,0.1518447995185852,3402.552874028217,115,99.0,calce,CS2_Type2
CS2_38,99,1.0479991855036888,3.5876153090904497,2.6998236179351807,-1.0994314767163376,-1.0997159481048584,0.1697088927030563,3431.58808159316,116,100.0,calce,CS2_Type2
CS2_38,100,1.0487274168491871,3.587602753063728,2.69998550415039,-1.0994283649428138,-1.099535584449768,0.1737689077854156,3433.9801768963225,116,101.0,calce,CS2_Type2
CS2_38,101,1.0410183774271595,3.5718797774150453,2.69998550415039,-1.0994221506447628,-1.0997159481048584,0.1729568988084793,3408.759035476949,116,102.0,calce,CS2_Type2
CS2_38,102,1.0379310136479611,3.570701553510583,2.6994998455047607,-1.0994180275046308,-1.0997159481048584,0.1833471804857254,3398.66268531885,115,103.0,calce,CS2_Type2
CS2_38,103,1.0369108733771268,3.569911596049433,2.69998550415039,-1.0994039183077604,-1.0997159481048584,0.1844917684793472,3395.366090110037,115,104.0,calce,CS2_Type2
CS2_38,104,1.0358663355237878,3.579951497782832,2.6998236179351807,-1.0994039203809656,-1.0997159481048584,0.1607768386602401,3391.944008592982,115,105.0,calce,CS2_Type2
CS2_38,105,1.0334875128225622,3.5699496248494023,2.69998550415039,-1.099378836673239,-1.0997159481048584,0.174580916762352,3384.2246481818147,115,106.0,calce,CS2_Type2
CS2_38,106,1.0430055674108478,3.582559049129486,2.699337720870972,-1.0993895099080842,-1.0997159481048584,0.1752344667911529,3415.369816949591,116,107.0,calce,CS2_Type2
CS2_38,107,1.043759894385405,3.589515242083319,2.69998550415039,-1.09939417756837,-1.0997159481048584,0.1640248596668243,3417.8243528138846,116,108.0,calce,CS2_Type2
CS2_38,108,1.0344472032500849,3.576729737157407,2.6998236179351807,-1.0993819692860478,-1.0997159481048584,0.1664608716964721,3387.3627315156627,115,109.0,calce,CS2_Type2
CS2_38,109,1.0308947494719825,3.5757257624676355,2.6994998455047607,-1.0994011801585817,-1.0997159481048584,0.1731134206056594,3375.678187932353,114,110.0,calce,CS2_Type2
CS2_38,110,1.0276359209028685,3.5714359220705534,2.6998236179351807,-1.0994011822499727,-1.0997159481048584,0.1690497249364853,3365.006229527294,114,111.0,calce,CS2_Type2
CS2_38,111,1.0278674311976714,3.5727171897888184,2.6994998455047607,-1.0994027570674294,-1.0997159481048584,0.1672728806734085,3365.75618691626,114,112.0,calce,CS2_Type2
CS2_38,112,1.0239332712605365,3.562511084372537,2.6998236179351807,-1.0994217406239426,-1.0997159481048584,0.1714879423379898,3352.8183728016447,114,113.0,calce,CS2_Type2
CS2_38,113,1.036175228577057,3.588515694245048,2.69998550415039,-1.0993913754172948,-1.099535584449768,0.1584841161966323,3392.9943313251715,115,114.0,calce,CS2_Type2
CS2_38,114,1.036938468099407,3.5921528754026992,2.6994998455047607,-1.0994133244390074,-1.0997159481048584,0.1560458987951278,3395.4298137440346,115,115.0,calce,CS2_Type2
CS2_38,115,1.027384690551457,3.583252839874803,2.6994998455047607,-1.0994248996701157,-1.0997159481048584,0.1548128575086593,3364.116308622528,114,116.0,calce,CS2_Type2
CS2_38,116,1.023833598632135,3.574130560222425,2.69998550415039,-1.099412250937077,-1.0997159481048584,0.1583408266305923,3352.5215414850973,114,117.0,calce,CS2_Type2
CS2_38,117,1.0233784746344454,3.5720580920838474,2.6996617317199707,-1.0994027664786892,-1.0997159481048584,0.1583408266305923,3351.0529995234683,114,118.0,calce,CS2_Type2
CS2_38,118,1.0215638683520385,3.590070524046906,2.6998236179351807,-1.0993999928499745,-1.0997159481048584,0.1404767334461212,3345.131416230696,113,119.0,calce,CS2_Type2
CS2_38,119,1.0123783932231205,3.6112803859370097,2.69998550415039,-1.0994036101869171,-1.0997159481048584,0.1135779023170471,3315.0374419910368,112,120.0,calce,CS2_Type2
CS2_38,120,1.0280310593583104,3.604383790702151,2.69998550415039,-1.0993932705176503,-1.0997159481048584,0.1388527303934097,3366.32306936197,114,122.0,calce,CS2_Type2
CS2_38,121,1.0306448352708033,3.598427749516671,2.6998236179351807,-1.0993885324712385,-1.099535584449768,0.1504929214715957,3374.901755206753,114,123.0,calce,CS2_Type2
CS2_38,122,1.034426438222931,3.593946823866471,2.6994998455047607,-1.099380404016246,-1.099535584449768,0.1576713770627975,3387.309027030831,115,124.0,calce,CS2_Type2
CS2_38,123,1.0354804011976169,3.595070513435032,2.6996617317199707,-1.0993882407312807,-1.0997159481048584,0.1560458987951278,3390.7320717121474,115,125.0,calce,CS2_Type2
CS2_38,124,1.0366192300946768,3.5940439970596976,2.6994998455047607,-1.09937569991402,-1.0997159481048584,0.1614428758621215,3394.502192152897,115,126.0,calce,CS2_Type2
CS2_38,125,1.037275280977782,3.5942974443021027,2.69998550415039,-1.0993631549503493,-1.0997159481048584,0.1609223335981369,3396.686912525911,115,127.0,calce,CS2_Type2
CS2_38,126,1.038115897129042,3.5972207090129023,2.6994998455047607,-1.099378836673239,-1.0997159481048584,0.1576713770627975,3399.391166124027,115,128.0,calce,CS2_Type2
CS2_38,127,1.0383022146442848,3.5952732666679053,2.6994998455047607,-1.0993882417678833,-1.0997159481048584,0.1609223335981369,3399.969497062033,115,129.0,calce,CS2_Type2
CS2_38,128,1.038738153918746,3.5938806430153223,2.6994998455047607,-1.099375701987225,-1.0997159481048584,0.163065418601036,3401.438677973347,115,130.0,calce,CS2_Type2
CS2_38,129,1.039257129421674,3.5924711185952893,2.69998550415039,-1.0993835355924524,-1.099535584449768,0.1682369858026504,3403.1110500814398,115,131.0,calce,CS2_Type2
CS2_38,130,1.0394406590095544,3.5933413484822148,2.6994998455047607,-1.0993819692860478,-1.0997159481048584,0.1659489572048187,3403.720941469306,115,132.0,calce,CS2_Type2
CS2_38,131,1.039693427247001,3.591619201328444,2.6998236179351807,-1.099392946906712,-1.0997159481048584,0.1703668534755706,3404.518000205513,115,133.0,calce,CS2_Type2
CS2_38,132,1.0397897242308465,3.593815874016803,2.6998236179351807,-1.0993725683378135,-1.0997159481048584,0.1697088927030563,3404.8934182217345,115,134.0,calce,CS2_Type2
CS2_38,133,1.0396347021070065,3.5936215504356053,2.6996617317199707,-1.0993788418562516,-1.099535584449768,0.1654992252588272,3404.362238370115,115,135.0,calce,CS2_Type2
CS2_38,134,1.0398379769725017,3.592382402005403,2.6998236179351807,-1.099407051957172,-1.0997159481048584,0.1656488627195358,3404.9406958187465,115,136.0,calce,CS2_Type2
CS2_38,135,1.0398302564384825,3.5921923098356827,2.6994998455047607,-1.099405488760575,-1.0997159481048584,0.1675759106874466,3404.9252416277304,115,137.0,calce,CS2_Type2
CS2_38,136,1.022161384531059,3.5708491232542867,2.6994998455047607,-1.099407971432779,-1.0997159481048584,0.1744232028722763,3347.0547136317477,113,138.0,calce,CS2_Type2
CS2_38,137,1.0216382416418135,3.5749562187532407,2.69998550415039,-1.0994175419343255,-1.0997159481048584,0.1646879464387893,3345.3196865019854,113,139.0,calce,CS2_Type2
CS2_38,138,1.019727703377574,3.567318097680016,2.69998550415039,-1.0994143528220928,-1.0997159481048584,0.1734552532434463,3339.0697286657523,113,140.0,calce,CS2_Type2
CS2_38,139,1.0097520682249708,3.5980668791702817,2.6996617317199707,-1.0994100464241845,-1.0998963117599487,0.1171404421329498,3306.414070007857,112,141.0,calce,CS2_Type2
CS2_38,140,1.0239859441063122,3.5827045357018186,2.69998550415039,-1.099412253028468,-1.0997159481048584,0.1495439857244491,3353.0086761182174,114,142.0,calce,CS2_Type2
CS2_38,141,1.0305160961258002,3.5945029990714894,2.6998236179351807,-1.0994201584866172,-1.0997159481048584,0.1584841161966323,3374.372655086685,114,143.0,calce,CS2_Type2
CS2_38,142,1.0319471953801598,3.5869653681050178,2.6996617317199707,-1.0994384019271186,-1.0997159481048584,0.1633605509996414,3379.014559373725,115,144.0,calce,CS2_Type2
CS2_38,143,1.015429756106201,3.564186893733202,2.69998550415039,-1.099529225214393,-1.0998963117599487,0.1753929257392883,3324.6481610746123,113,145.0,calce,CS2_Type2
CS2_38,144,1.0191242329188517,3.5717046450724643,2.6996617317199707,-1.099601031404681,-1.1000765562057495,0.1792908310890197,3336.526656957576,113,146.0,calce,CS2_Type2
CS2_38,145,1.0123499332717925,3.631141877600125,2.6998236179351807,-1.0994148797222547,-1.0997159481048584,0.09816375374794,3314.913456248585,112,147.0,calce,CS2_Type2
CS2_38,146,1.0155661158174505,3.626196137571757,2.6994998455047607,-1.0994143528220928,-1.099535584449768,0.1015005335211753,3325.445283960784,113,148.0,calce,CS2_Type2
CS2_38,147,1.0220323660429764,3.634976531329908,2.6998236179351807,-1.099418576349292,-1.0997159481048584,0.0992439836263656,3346.606422874145,114,149.0,calce,CS2_Type2
CS2_38,148,1.0227736557120617,3.6361739886434457,2.6998236179351807,-1.0994407210433692,-1.0997159481048584,0.1029383987188339,3348.9670432407875,114,150.0,calce,CS2_Type2
CS2_38,149,1.0078043488493835,3.619345294577735,2.6998236179351807,-1.0994132650750024,-1.0997159481048584,0.1070877313613891,3300.023152243812,112,151.0,calce,CS2_Type2
CS2_38,150,1.0063614887218169,3.613910381283079,2.6998236179351807,-1.0994020008615084,-1.0997159481048584,0.1081922128796577,3295.3351511717774,112,152.0,calce,CS2_Type2
CS2_38,151,1.0086124278757622,3.6199019317116057,2.6998236179351807,-1.099405220576695,-1.0997159481048584,0.1056560799479484,3302.6947592960205,112,153.0,calce,CS2_Type2
CS2_38,152,1.0044591382058654,3.6280058664934978,2.6996617317199707,-1.0994309751050813,-1.0997159481048584,0.0966285094618797,3289.02316972008,112,154.0,calce,CS2_Type2
CS2_38,153,1.002796685145817,3.631352289302929,2.6996617317199707,-1.0994251579851717,-1.0997159481048584,0.0951766073703765,3283.600844642613,111,155.0,calce,CS2_Type2
CS2_38,154,1.0158945705937514,3.6448916249570593,2.6996617317199707,-1.0994095654614204,-1.099535584449768,0.0942777320742607,3326.52722064103,113,156.0,calce,CS2_Type2
CS2_38,155,1.0173785585144812,3.6488282005343815,2.6994998455047607,-1.099406379514036,-1.0997159481048584,0.0927361771464347,3331.404221560806,113,157.0,calce,CS2_Type2
CS2_38,156,1.0052128846539938,3.6293374874762128,2.6998236179351807,-1.0994390196033887,-1.0997159481048584,0.0952628925442695,3291.4641626942903,112,158.0,calce,CS2_Type2
CS2_38,157,1.0021402816277218,3.631298307899956,2.6998236179351807,-1.0994202865136635,-1.0997159481048584,0.0980751663446426,3281.460416254122,111,159.0,calce,CS2_Type2
CS2_38,158,1.0045800023326552,3.6287620344332288,2.69998550415039,-1.0994052227054325,-1.0997159481048584,0.0967159494757652,3289.491746279411,112,160.0,calce,CS2_Type2
CS2_38,159,1.003073779672076,3.636487492569932,2.6998236179351807,-1.099417037792034,-1.0997159481048584,0.0943631306290626,3284.523548834026,111,161.0,calce,CS2_Type2
CS2_38,160,0.996368346416267,3.6226516263978974,2.69998550415039,-1.099413792292277,-1.0997159481048584,0.0958165004849433,3262.585737998132,111,162.0,calce,CS2_Type2
CS2_38,161,1.0091304657406008,3.643101860369955,2.6996617317199707,-1.0995114584054266,-1.0997159481048584,0.0943631306290626,3304.073410195997,112,163.0,calce,CS2_Type2
CS2_38,162,1.0128492401611986,3.643053021051188,2.6998236179351807,-1.0994973119381255,-1.0997159481048584,0.0934649929404258,3316.2946136048995,113,164.0,calce,CS2_Type2
CS2_38,163,1.009871033860777,3.649720907211304,2.6994998455047607,-1.0994921433074134,-1.0997159481048584,0.0934649929404258,3306.5611511198804,112,165.0,calce,CS2_Type2
CS2_38,164,0.9955999718620474,3.621284667436067,2.6996617317199707,-1.0994966234172787,-1.0998963117599487,0.0966285094618797,3259.820026146015,111,166.0,calce,CS2_Type2
CS2_38,165,0.9961735200519308,3.623957298897408,2.69998550415039,-1.0994982461671572,-1.0998963117599487,0.0950904712080955,3261.695396589348,111,167.0,calce,CS2_Type2
CS2_38,166,0.9966740668380056,3.625583934354352,2.69998550415039,-1.0993650636157477,-1.099535584449768,0.0958165004849433,3263.7266153036617,111,168.0,calce,CS2_Type2
CS2_38,167,0.9961533767330584,3.6249478722477817,2.6998236179351807,-1.0993894274170335,-1.0997159481048584,0.0951766073703765,3261.9452993851155,111,169.0,calce,CS2_Type2
CS2_38,168,1.0003540241109763,3.631878936612928,2.6996617317199707,-1.099391050166912,-1.0997159481048584,0.0958165004849433,3275.695343314903,111,170.0,calce,CS2_Type2
CS2_38,169,1.008566103623309,3.645979091525078,2.6996617317199707,-1.0993859012212073,-1.0997159481048584,0.0943631306290626,3302.605577484472,112,171.0,calce,CS2_Type2
CS2_38,170,1.0100274256250132,3.6494433156081607,2.6996617317199707,-1.0993875148040908,-1.0997159481048584,0.092652253806591,3307.388241790235,112,172.0,calce,CS2_Type2
CS2_38,171,1.010991868238608,3.643283744828891,2.6994998455047607,-1.0993648936263227,-1.0997159481048584,0.0934649929404258,3310.607210887596,113,173.0,calce,CS2_Type2
CS2_38,172,1.0115089599157543,3.6445261925722647,2.699337720870972,-1.0993983988213327,-1.099535584449768,0.0935496538877487,3312.201587046031,113,174.0,calce,CS2_Type2
CS2_38,173,1.0119353500043835,3.645715624885221,2.69998550415039,-1.0993808539567795,-1.0997159481048584,0.092652253806591,3313.6552848038264,113,175.0,calce,CS2_Type2
CS2_38,174,0.8998931935021267,3.6222204303741456,2.6996617317199707,-1.0993895781040193,-1.0997159481048584,0.0918395146727562,2946.738089931663,100,176.0,calce,CS2_Type2
CS2_38,175,1.012846984848359,3.6480572118168384,2.6994998455047607,-1.0993856307679573,-1.099535584449768,0.0919227078557014,3316.625920227263,113,177.0,calce,CS2_Type2
CS2_38,176,1.0132454305077707,3.649275294447367,2.69998550415039,-1.0993904181286298,-1.099535584449768,0.0917564779520034,3317.923047120217,113,178.0,calce,CS2_Type2
CS2_38,177,1.0132919279650918,3.649286768077749,2.69998550415039,-1.0993872290163968,-1.0997159481048584,0.0925684869289398,3318.0792734255083,113,179.0,calce,CS2_Type2
CS2_38,178,1.0133723963099923,3.6495303791181177,2.6998236179351807,-1.0994015900434646,-1.0997159481048584,0.0917564779520034,3318.298281137366,113,180.0,calce,CS2_Type2
CS2_38,179,1.013364159439868,3.649643585745212,2.69998550415039,-1.099407972487728,-1.0997159481048584,0.0932961329817771,3318.2516172570176,113,181.0,calce,CS2_Type2
CS2_38,180,1.0135459706282663,3.650206787396321,2.69998550415039,-1.0993760560466126,-1.0997159481048584,0.0911092311143875,3318.93919908721,113,182.0,calce,CS2_Type2
CS2_38,181,1.0138454876620877,3.650953387792132,2.6996617317199707,-1.09937606132136,-1.099535584449768,0.0918395146727562,3319.924002708401,113,183.0,calce,CS2_Type2
CS2_38,182,1.0145536676318514,3.652364941824854,2.6996617317199707,-1.09939361251561,-1.099535584449768,0.0918395146727562,3322.190072301775,113,184.0,calce,CS2_Type2
CS2_38,183,1.0150333899442776,3.6532921347997886,2.6998236179351807,-1.0993936093507617,-1.099535584449768,0.0909444764256477,3323.752905418165,113,185.0,calce,CS2_Type2
